403,2
404,9
405,10
406,9
407,13
408,8
409,9
410,14
411,13
412,15
412,14
413,11
414,7
415,14
416,7
417,6
418,7
419,3
420,14
421,5
422,5
422,12
423,13
424,0
424,9
425,1
426,8
427,11
428,7
429,15
430,12
431,4
432,8
433,9
433,14
434,8
435,7
436,2
437,5
438,15
439,7
440,3
441,15
441,6
442,8
443,15
444,10
445,4
446,10
447,0
448,1
448,2
449,4
450,3
451,7
452,1
453,14
454,3
454,13
455,12
456,5
457,14
458,14
459,14
460,8
461,2
462,13
463,12
464,1
465,6
465,7
466,5
466,4
467,0
468,7
469,10
470,7
471,0
472,5
473,4
474,5
475,11
476,13
477,6
478,0
479,8
480,14
481,2
482,15
483,0
484,9
485,2
486,0
487,3
488,8
489,15
490,10
491,7
492,13
492,7
493,14
494,10
495,1
496,1
497,5
498,11
499,7
499,6
500,9
501,1
502,13
503,14
503,6
504,0
505,3
506,15
507,8
508,15
509,4
509,5
510,1
511,3
512,12
513,10
514,0
515,9
516,15
517,9
518,5
519,10
520,6
521,12
522,12
523,6
524,14
525,14
526,12
527,8
528,8
529,13
530,4
531,3
532,8
533,3
534,1
535,3
536,15
537,12
538,15
539,13
540,11
541,11
542,3
543,13
544,15
545,9
546,5
547,11
548,9
549,13
550,10
551,1
552,15
553,8
553,0
554,13
555,1
555,15
556,10
557,5
558,4
559,6
559,8
560,2
561,13
562,8
563,4
564,4
565,13
566,14
567,4
568,1
569,3
570,13
571,6
572,1
573,0
574,13
575,12
576,11
576,0
577,6
578,4
579,7
580,15
581,7
582,14
583,6
584,3
585,13
585,10
586,7
587,14
588,6
588,2
589,13
590,14
591,3
592,6
593,8
594,6
594,2
595,9
596,13
597,9
598,13
599,14
600,12
601,4
602,15
603,6
604,8
604,15
605,10
606,13
607,14
608,0
609,13
610,12
611,3
612,1
613,11
613,3
614,8
615,11
616,9
617,11
617,2
618,2
619,5
620,11
621,15
622,10
623,10
624,2
625,15
626,4
626,14
627,3
628,10
629,13
630,8
631,0
631,3
632,14
633,14
634,0
635,8
636,4
637,1
638,8
639,11
640,1
641,0
642,5
643,15
644,7
645,3
646,11
646,12
647,12
648,2
649,1
650,1
651,2
652,3
652,1
653,3
654,11
655,7
656,2
657,7
658,9
659,15
660,11
661,0
662,5
663,4
664,4
665,0
666,6
667,15
668,15
669,15
670,4
671,15
672,4
673,11
674,12
675,7
676,1
677,13
678,11
679,0
680,5
680,8
681,9
682,7
683,4
684,7
685,11
685,0
686,4
687,2
688,5
689,15
690,0
691,9
691,11
692,11
693,6
694,3
694,10
695,1
696,5
697,1
698,6
699,0
700,1
701,0
702,5
703,8
703,4
704,12
705,3
706,3
707,15
708,3
709,4
709,6
710,13
711,5
711,8
712,4
713,4
714,5
714,15
715,15
716,3
717,15
718,2
719,1
720,2
720,5
721,3
722,9
723,5
724,10
725,4
726,9
727,15
728,3
729,8
730,6
731,14
732,14
732,13
733,9
734,3
734,11
735,12
735,8
736,4
737,5
738,8
739,0
739,5
740,7
741,10
741,11
742,2
743,2
743,12
744,5
744,8
745,12
745,6
746,10
746,13
747,13
748,2
749,13
750,3
751,13
752,10
753,10
754,13
755,9
756,0
757,7
758,5
759,12
760,2
761,13
762,4
763,1
764,11
764,10
765,1
766,10
767,12
768,15
769,8
770,2
771,13
772,5
773,10
774,5
775,14
776,2
777,7
778,10
779,7
780,6
781,1
782,2
783,3
784,11
785,11
785,3
786,3
787,13
787,1
788,1
789,12
790,1
791,6
792,11
793,11
794,3
795,1
796,15
797,15
798,11
799,7
800,5
801,3
802,12
803,5
804,4
805,11
806,8
807,1
808,3
809,10
810,4
811,9
812,14
813,13
814,3
815,13
816,12
817,14
818,9
819,7
820,2
821,0
822,12
823,11
824,13
824,1
825,9
826,9
826,8
827,9
828,10
829,1
830,4
831,6
832,11
833,15
834,8
835,12
836,4
837,0
838,1
839,14
840,6
841,4
841,15
842,1
843,15
843,0
844,11
845,14
846,8
847,9
848,15
848,2
849,11
850,11
851,8
852,4
853,0
854,6
855,15
856,13
857,4
857,10
858,1
859,8
860,13
861,11
861,12
862,5
863,2
864,1
865,2
866,4
867,6
868,7
869,10
869,0
870,4
871,13
872,7
873,6
874,14
875,13
876,6
877,15
878,11
879,11
880,2
881,0
882,13
883,2
884,1
885,8
886,14
887,9
887,10
888,10
889,13
890,8
890,3
891,6
892,5
892,10
893,12
894,12
895,1
896,0
896,5
897,9
898,6
899,6
900,15
901,15
902,5
903,9
904,11
904,6
905,9
906,12
907,11
908,0
909,2
910,4
911,15
912,5
912,11
913,5
914,14
915,15
916,7
917,8
918,9
919,2
920,0
921,15
922,0
923,8
924,4
924,9
925,2
926,8
927,2
928,12
928,8
929,11
930,5
931,13
932,10
933,5
934,15
935,9
936,14
937,2
938,1
939,0
940,10
941,9
941,4
942,13
943,3
944,5
945,6
946,14
947,4
948,1
949,3
950,1
950,15
951,14
952,5
953,1
954,13
955,4
956,15
957,7
958,13
959,13
960,14
961,1
962,9
963,10
964,10
965,0
966,15
967,9
968,7
969,15
970,5
971,3
972,14
973,15
974,0
975,3
976,15
977,3
977,4
978,13
978,1
979,2
980,9
981,14
982,3
983,2
984,4
985,3
986,15
987,15
988,13
989,13
990,15
991,2
992,0
993,4
994,0
995,4
996,14
997,15
998,14
999,13
1000,6
1001,5
1002,11
1003,12
1004,4
1005,11
1006,6
1007,10
1008,2
1009,13
1010,0
1011,14
1012,15
1013,3
1014,14
1015,9
1016,9
1017,5
1018,5
1019,8
1020,5
1021,6
1022,13
1022,15
1023,5
1024,15
1025,13
1026,15
1027,4
1028,7
1029,11
1030,12
1031,7
1031,5
1032,13
1033,9
1034,1
1034,12
1035,10
1036,15
1036,16
1037,11
1038,0
1039,2
1040,3
1040,2
1041,0
1042,11
1043,0
1044,0
1045,6
1045,2
1046,1
1047,6
1048,3
1049,7
1050,9
1050,15
1051,13
1052,4
1052,12
1053,14
1054,7
1055,1
1056,10
1057,14
1058,0
1059,15
1060,0
1061,15
1062,7
1062,14
1063,6
1064,11
1065,8
1066,9
1067,11
1067,10
1068,15
1069,5
1070,13
1071,11
1072,5
1073,5
1074,3
1075,11
1075,5
1076,6
1077,10
1078,9
1079,0
1080,10
1081,12
1082,5
1083,0
1084,2
1085,10
1086,14
1087,12
1088,12
1089,6
1090,6
1091,7
1092,12
1093,9
1093,10
1094,12
1095,1
1096,5
1097,7
1098,15
1099,11
1099,7
1100,5
1101,0
1102,4
1103,6
1104,9
1105,10
1105,13
1106,12
1106,3
1107,10
1108,10
1109,10
1110,14
1111,3
1112,6
1113,5
1114,9
1115,12
1116,13
1117,1
1118,13
1118,8
1119,8
1120,14
1121,11
1122,0
1123,14
1124,3
1125,10
1126,7
1127,4
1128,5
1129,11
1130,14
1130,5
1131,2
1132,1
1133,1
1133,6
1134,11
1135,10
1136,11
1137,5
1138,15
1139,1
1140,3
1141,15
1142,1
1143,12
1144,5
1145,14
1146,13
1147,13
1148,9
1148,3
1149,8
1150,9
1151,8
1152,3
1153,1
1154,14
1155,12
1156,4
1157,6
1158,5
1159,12
1160,4
1161,11
1162,3
1163,11
1164,8
1165,12
1166,9
1167,5
1168,6
1169,8
1170,3
1171,3
1171,7
1172,0
1173,2
1174,15
1175,14
1176,10
1176,11
1177,7
1178,10
1179,15
1180,4
1181,2
1182,1
1183,9
1183,0
1184,3
1185,4
1186,11
1187,11
1188,8
1188,10
1189,15
1190,1
1191,10
1192,13
1192,7
1193,13
1194,14
1195,6
1196,3
1197,0
1198,0
1199,5
1200,6
1201,6
1202,1
1203,11
1204,4
1205,12
1206,5
1207,0
1208,9
1209,6
1209,5
1210,5
1211,10
1212,5
1213,9
1214,14
1215,12
1216,4
1217,15
1218,10
1219,7
1220,11
1221,10
1222,9
1223,15
1223,13
1224,4
1225,4
1226,14
1227,5
1228,0
1229,14
1230,15
1231,14
1232,10
1233,1
1234,13
1235,12
1236,1
1237,0
1238,4
1239,6
1240,2
1240,9
1241,0
1242,7
1243,6
1244,6
1245,13
1246,13
1247,15
1248,11
1249,7
1250,7
1251,8
1252,6
1252,15
1253,1
1254,10
1255,13
1256,11
1257,13
1258,12
1259,8
1260,0
1261,6
1262,10
1263,1
1264,11
1264,10
1265,5
1266,15
1266,8
1267,10
1268,9
1269,9
1270,12
1271,1
1272,10
1273,13
1274,12
1275,12
1276,11
1277,0
1278,4
1279,9
1280,3
1281,6
1282,8
1283,8
1284,13
1285,9
1286,7
1287,4
1288,5
1289,9
1290,0
1291,4
1292,12
1293,13
1294,0
1295,15
1296,5
1297,4
1298,8
1299,14
1300,1
1301,6
1302,0
1303,5
1303,15
1304,3
1305,15
1306,13
1307,4
1308,5
1309,0
1309,11
1310,12
1311,13
1312,8
1313,3
1314,12
1315,7
1316,13
1317,12
1318,12
1319,14
1320,7
1320,5
1321,8
1322,0
1323,15
1323,6
1324,5
1325,14
1326,12
1327,14
1328,0
1329,12
1330,10
1331,5
1332,0
1333,4
1334,8
1335,6
1336,8
1337,5
1338,14
1339,14
1340,14
1341,11
1342,2
1343,0
1344,7
1345,6
1346,13
1347,8
1348,7
1349,6
1350,5
1351,1
1352,14
1353,1
1354,9
1355,10
1356,4
1357,10
1358,15
1359,12
1359,7
1360,14
1361,2
1362,14
1363,8
1364,15
1365,14
1366,0
1366,1
1367,1
1368,10
1369,5
1370,15
1371,7
1372,12
1373,4
1374,3
1375,14
1376,13
1377,4
1378,3
1379,7
1380,1
1380,8
1381,9
1382,15
1382,1
1383,0
1383,1
1384,13
1385,8
1386,6
1387,6
1388,7
1388,11
1389,10
1390,11
1391,14
1392,8
1393,5
1394,11
1394,12
1395,2
1396,14
1397,6
1398,12
1399,10
1400,13
1401,10
1402,14
1402,12
1403,2
1404,0
1405,13
1406,14
1407,9
1407,7
1408,6
1409,13
1410,9
1411,0
1411,3
1412,3
1413,9
1414,13
1415,14
1416,5
1417,9
1418,0
1419,5
1420,14
1421,13
1422,8
1423,8
1423,14
1424,14
1425,0
1425,3
1426,12
1427,4
1428,0
1429,6
1430,2
1431,12
1432,4
1433,6
1434,1
1434,8
1435,8
1436,11
1437,1
1438,7
1439,0
1439,3
1440,15
1441,15
1442,0
1443,8
1444,13
1445,0
1446,0
1447,5
1448,1
1449,5
1450,2
1451,4
1452,4
1453,2
1454,4
1455,9
1455,8
1456,1
1457,8
1458,0
1459,6
1460,5
1460,6
1461,9
1462,0
1463,9
1464,3
1465,0
1466,15
1467,6
1468,6
1469,10
1469,5
1470,12
1471,3
1472,12
1473,15
1474,13
1475,14
1476,13
1477,5
1478,0
1479,7
1480,3
1481,11
1482,6
1483,12
1484,6
1484,7
1485,8
1486,6
1487,13
1488,13
1489,9
1490,9
1491,4
1492,4
1493,4
1493,5
1494,10
1495,3
1496,10
1497,0
1498,0
1499,6
1500,9
1501,10
1502,4
1503,13
1504,6
1505,10
1506,3
1507,12
1508,12
1509,10
1510,13
1511,2
1512,11
1513,5
1514,10
1515,13
1516,3
1516,6
1517,7
1518,6
1519,7
1520,5
1521,13
1522,9
1523,7
1524,6
1524,15
1525,14
1526,2
1527,12
1528,9
1529,3
1530,12
1530,2
1531,4
1532,12
1533,9
1534,6
1535,15
1536,12
1537,13
1538,7
1539,11
1540,10
1541,2
1542,14
1543,12
1544,4
1544,0
1545,0
1546,11
1547,15
1548,3
1549,9
1550,15
1551,9
1552,6
1553,5
1553,15
1554,14
1555,7
1556,10
1557,14
1557,9
1558,14
1559,13
1560,11
1560,14
1561,13
1562,1
1563,1
1564,9
1565,7
1566,12
1566,10
1567,9
1568,9
1569,15
1570,8
1571,8
1572,12
1573,6
1574,4
1575,6
1576,8
1576,6
1577,14
1578,5
1578,6
1579,0
1580,5
1581,7
1582,4
1583,10
1584,0
1585,3
1586,5
1587,12
1588,5
1589,0
1590,3
1591,11
1592,14
1593,15
1594,3
1595,15
1595,8
1596,0
1597,8
1598,0
1598,8
1599,9
1600,0
1601,15
1602,9
1603,0
1604,8
1605,2
1606,3
1607,13
1608,4
1609,14
1610,4
1611,8
1612,11
1613,2
1614,9
1615,1
1616,13
1617,11
1618,3
1619,1
1620,8
1621,0
1622,2
1623,7
1624,7
1624,14
1625,10
1626,12
1627,3
1628,2
1629,11
1630,9
1631,6
1632,9
1633,3
1634,9
1634,1
1635,15
1636,9
1637,1
1638,0
1639,7
1639,14
1640,10
1641,15
1642,12
1642,4
1643,7
1643,8
1644,10
1644,14
1645,12
1646,10
1647,9
1648,1
1649,8
1650,1
1651,5
1652,4
1653,12
1654,3
1654,1
1655,10
1656,6
1657,1
1658,6
1658,2
1659,13
1660,8
1661,12
1661,0
1662,15
1663,13
1664,10
1665,14
1666,8
1667,12
1667,1
1668,6
1669,13
1670,9
1671,15
1672,2
1673,4
1674,6
1675,5
1676,14
1677,10
1678,11
1679,10
1680,3
1681,4
1682,1
1683,13
1684,5
1685,11
1686,0
1687,11
1688,9
1689,12
1690,5
1691,1
1692,12
1693,4
1694,7
1695,13
1695,11
1696,13
1697,6
1697,0
1698,3
1698,8
1699,1
1700,12
1701,12
1702,6
1703,0
1704,14
1705,12
1706,7
1707,11
1708,11
1709,5
1710,2
1711,11
1712,12
1713,5
1714,9
1715,10
1716,9
1717,6
1718,10
1719,8
1720,2
1721,1
1722,15
1723,15
1724,7
1725,0
1726,2
1727,5
1728,13
1729,10
1730,5
1731,0
1732,3
1733,15
1734,10
1735,15
1736,2
1737,13
1738,8
1739,14
1740,10
1741,9
1742,5
1743,4
1744,8
1745,13
1746,13
1747,0
1748,6
1749,12
1750,12
1751,4
1752,4
1753,6
1753,10
1754,5
1755,9
1756,5
1757,9
1758,2
1758,12
1759,8
1760,13
1761,15
1762,6
1763,13
1764,8
1765,7
1766,3
1767,4
1768,13
1769,10
1770,1
1771,13
1772,1
1773,14
1774,8
1775,5
1776,8
1777,12
1778,1
1779,7
1780,4
1781,15
1782,15
1783,5
1784,8
1785,10
1786,9
1787,4
1788,12
1789,1
1789,11
1790,4
1791,8
1792,14
1793,12
1794,10
1795,10
1796,15
1797,1
1798,6
1799,0
1800,11
1801,7
1802,1
1803,11
1804,0
1805,7
1806,14
1807,9
1808,8
1809,3
1810,11
1811,9
1812,7
1813,5
1814,5
1815,15
1816,4
1816,10
1817,13
1818,12
1819,15
1820,0
1821,11
1822,7
1823,11
1824,10
1825,9
1826,10
1826,2
1827,10
1828,14
1829,8
1830,10
1831,11
1832,4
1833,0
1833,7
1834,14
1835,11
1836,1
1837,13
1838,9
1839,2
1840,12
1841,2
1842,5
1843,5
1844,12
1845,7
1846,10
1847,4
1848,13
1849,11
1850,2
1851,4
1852,1
1853,8
1854,0
1855,14
1856,10
1857,9
1858,3
1859,5
1859,10
1860,11
1861,9
1862,4
1863,8
1864,12
1864,13
1865,13
1866,0
1867,2
1868,10
1869,0
1870,11
1871,3
1872,6
1873,15
1874,11
1875,13
1876,15
1877,13
1878,0
1879,5
1880,15
1881,7
1882,3
1883,8
1884,9
1885,12
1886,6
1887,15
1888,11
1889,11
1890,10
1891,6
1892,14
1892,0
1893,5
1894,12
1895,11
1895,1
1896,2
1897,11
1898,0
1899,5
1899,13
1900,5
1901,10
1902,4
1903,13
1904,6
1905,1
1906,7
1907,2
1908,8
1909,3
1910,12
1911,8
1912,10
1913,7
1914,15
1915,1
1916,14
1916,12
1917,6
1917,5
1918,1
1919,12
1920,6
1921,14
1922,14
1923,3
1924,6
1925,3
1926,7
1927,9
1928,3
1929,0
1930,10
1931,3
1932,14
1933,12
1934,3
1935,8
1936,2
1937,3
1937,5
1938,8
1939,1
1940,4
1941,5
1942,11
1943,12
1944,12
1945,11
1946,2
1947,11
1948,11
1949,13
1950,0
1951,8
1952,12
1952,6
1953,13
1954,3
1955,7
1956,1
1957,4
1958,6
1959,13
1960,7
1960,9
1961,5
1962,8
1963,1
1964,4
1965,5
1966,11
1966,15
1967,12
1967,1
1968,6
1968,12
1969,6
1970,11
1970,12
1971,3
1972,4
1973,11
1974,6
1975,9
1976,0
1977,14
1978,14
1979,0
1980,13
1981,10
1982,6
1983,13
1984,1
1985,3
1986,10
1987,4
1988,0
1989,10
1990,9
1991,5
1992,10
1993,2
1994,5
1995,15
1996,2
1997,8
1998,9
1999,2
2000,9
2001,6
2002,8
2003,8
2004,15
2005,10
2006,1
2007,4
2008,9
2008,5
2009,15
2010,11
2011,2
2012,14
2013,11
2014,0
2015,6
2016,12
2017,11
2017,13
2018,0
2019,3
2019,2
2020,4
2021,13
2022,3
2023,6
2023,8
2024,10
2025,7
2026,13
2027,1
2028,7
2029,13
2030,4
2031,2
2032,14
2033,2
2034,10
2035,2
2035,6
2036,6
2037,0
2038,13
2039,4
2040,8
2040,5
2041,1
2042,14
2043,10
2044,11
2045,5
2046,15
2047,12
2048,5
2049,14
2050,0
2050,10
2051,10
2052,14
2053,15
2054,4
2055,11
2056,8
2057,3
2058,8
2058,14
2059,15
2060,7
2061,4
2062,4
2063,4
2064,14
2065,5
2066,14
2067,6
2068,3
2069,14
2070,15
2071,13
2072,13
2072,1
2073,6
2074,7
2075,2
2076,10
2077,2
2078,7
2078,8
2079,4
2080,15
2081,8
2082,7
2083,6
2084,5
2085,4
2086,6
2087,1
2088,8
2089,5
2090,12
2090,10
2091,13
2092,3
2093,8
2093,15
2094,4
2094,3
2095,11
2096,12
2097,9
2097,1
2098,5
2099,1
2100,3
2101,12
2102,0
2103,9
2104,15
2105,0
2106,15
2107,12
2108,1
2109,2
2110,10
2111,8
2112,1
2113,13
2114,8
2115,7
2116,7
2117,1
2118,14
2119,6
2120,15
2121,11
2122,12
2123,13
2124,9
2125,13
2126,2
2127,6
2128,6
2129,13
2129,10
2130,15
2131,2
2132,14
2133,9
2134,6
2135,7
2136,7
2137,11
2138,4
2139,5
2140,15
2141,7
2142,0
2143,6
2144,9
2145,9
2146,13
2147,12
2148,6
2149,3
2150,14
2151,12
2152,7
2153,5
2154,5
2155,2
2156,3
2157,0
2158,10
2159,6
2160,8
2161,0
2162,5
2163,0
2164,8
2165,5
2166,0
2167,9
2167,3
2168,0
2169,3
2170,7
2171,5
2172,3
2173,11
2174,4
2175,11
2176,15
2177,3
2178,2
2179,15
2180,8
2181,4
2182,13
2183,12
2184,3
2185,3
2186,2
2187,7
2188,8
2189,15
2190,0
2191,15
2192,2
2193,7
2193,1
2194,4
2195,10
2196,7
2197,2
2197,12
2198,6
2199,9
2200,0
2201,15
2202,1
2203,13
2204,3
2204,6
2205,1
2206,6
2207,13
2208,2
2209,1
2210,2
2210,10
2211,1
2212,11
2212,10
2213,4
2214,8
2215,1
2216,7
2217,14
2217,5
2218,15
2219,1
2220,14
2221,4
2222,10
2222,13
2223,15
2223,16
2224,3
2225,12
2226,12
2227,5
2228,13
2229,11
2230,7
2231,0
2232,7
2232,14
2233,15
2234,5
2235,3
2236,5
2237,9
2238,0
2239,15
2240,6
2241,7
2242,3
2243,13
2243,15
2244,5
2245,5
2246,13
2247,14
2248,14
2249,4
2250,7
2251,9
2252,5
2253,11
2254,10
2255,15
2256,4
2257,10
2258,5
2258,3
2259,14
2260,13
2261,6
2262,10
2263,14
2263,9
2264,7
2265,2
2266,10
2267,10
2268,7
2269,6
2270,4
2271,6
2272,0
2273,1
2274,12
2275,15
2276,14
2277,10
2278,7
2279,12
2280,14
2281,13
2282,11
2283,11
2284,15
2285,11
2286,15
2287,12
2288,3
2289,10
2290,13
2291,3
2292,4
2293,2
2294,8
2295,13
2296,1
2297,0
2298,1
2299,7
2300,11
2301,8
2302,5
2303,4
2304,11
2305,8
2306,5
2307,15
2308,0
2309,13
2310,10
2311,13
2312,11
2313,11
2314,1
2314,4
2315,8
2316,10
2317,0
2318,4
2319,0
2320,10
2321,11
2322,2
2323,3
2324,1
2325,2
2326,5
2327,9
2328,8
2329,9
2330,7
2331,9
2332,0
2333,15
2334,14
2335,6
2336,1
2337,2
2338,0
2338,13
2339,11
2340,11
2341,1
2342,3
2343,6
2344,12
2345,10
2346,8
2347,4
2348,11
2349,9
2349,14
2350,9
2351,7
2352,13
2352,3
2353,9
2353,13
2354,10
2355,15
2356,2
2357,3
2358,4
2358,9
2359,10
2360,2
2361,1
2362,11
2362,12
2363,0
2364,3
2365,4
2366,3
2367,1
2368,4
2369,5
2369,12
2370,14
2371,3
2372,6
2373,11
2373,8
2374,12
2375,8
2376,2
2377,13
2378,0
2379,0
2380,10
2381,14
2382,2
2382,10
2383,7
2383,12
2384,12
2385,3
2386,2
2387,5
2388,15
2389,10
2390,5
2391,12
2392,12
2393,12
2394,0
2395,14
2396,13
2397,8
2398,9
2399,6
2400,15
2401,7
2402,9
2403,1
2404,9
2405,2
2406,2
2407,13
2408,3
2408,5
2409,13
2410,6
2411,0
2412,4
2413,6
2414,1
2415,8
2416,6
2416,0
2417,10
2418,13
2419,12
2420,0
2421,13
2422,12
2422,11
2423,10
2423,7
2424,4
2425,13
2426,7
2427,13
2428,1
2429,11
2430,4
2431,13
2432,2
2433,2
2434,12
2435,0
2436,14
2437,5
2438,5
2439,0
2440,10
2441,10
2441,2
2442,10
2442,13
2443,8
2444,6
2445,9
2445,3
2446,1
2447,11
2448,7
2448,5
2449,12
2450,13
2451,0
2452,3
2453,10
2454,8
2455,9
2456,0
2456,14
2457,15
2458,12
2459,4
2460,12
2461,15
2462,12
2463,3
2463,6
2464,7
2465,14
2466,10
2467,15
2468,6
2469,10
2470,11
2471,11
2472,13
2473,12
2473,15
2474,3
2475,3
2476,9
2477,15
2478,5
2479,2
2480,6
2481,8
2482,4
2482,10
2483,8
2484,2
2485,7
2486,0
2487,15
2488,15
2489,10
2490,3
2491,1
2492,3
2493,6
2494,10
2494,0
2495,15
2496,5
2497,15
2498,15
2499,12
2500,9
2500,13
2501,2
2502,4
2503,15
2503,5
2504,4
2505,13
2506,15
2507,4
2507,11
2508,4
2509,1
2510,0
2511,12
2512,15
2513,13
2514,14
2515,2
2516,1
2517,6
2518,15
2519,6
2520,6
2521,3
2522,10
2523,11
2524,12
2525,13
2526,12
2527,14
2528,6
2529,3
2530,5
2531,15
2532,8
2533,2
2534,4
2535,15
2536,8
2537,1
2538,3
2539,0
2540,6
2541,7
2542,13
2543,12
2544,8
2545,3
2546,0
2547,14
2548,8
2549,14
2550,8
2551,15
2552,0
2553,5
2554,10
2555,10
2556,0
2557,14
2558,15
2559,1
2560,2
2561,9
2562,2
2563,2
2564,8
2565,1
2566,1
2567,3
2567,12
2568,1
2569,4
2570,8
2571,10
2572,15
2572,5
2573,3
2574,12
2575,9
2576,11
2577,8
2578,1
2578,7
2579,15
2580,0
2581,1
2582,6
2583,13
2584,0
2585,12
2586,5
2587,2
2588,4
2589,7
2589,4
2590,8
2591,12
2592,7
2593,12
2594,4
2595,12
2595,0
2596,3
2597,11
2598,13
2599,2
2600,8
2601,14
2602,13
2603,13
2603,1
2604,13
2605,13
2606,4
2607,13
2608,2
2609,11
2610,1
2611,10
2612,14
2613,14
2613,10
2614,2
2615,8
2616,4
2616,13
2617,14
2618,2
2619,4
2620,6
2621,1
2622,9
2623,0
2624,10
2625,6
2626,2
2626,0
2627,14
2628,6
2629,11
2630,13
2631,1
2632,10
2632,4
2633,1
2634,13
2635,13
2636,12
2637,15
2638,5
2639,5
2640,11
2641,7
2642,15
2643,9
2644,0
2644,14
2645,10
2646,1
2647,2
2648,3
2649,1
2650,7
2651,5
2652,13
2653,9
2654,13
2655,7
2656,13
2657,5
2657,13
2658,15
2659,10
2660,12
2661,11
2662,10
2663,7
2664,10
2665,0
2666,10
2667,4
2668,14
2669,13
2670,9
2671,3
2672,4
2673,15
2674,5
2675,13
2676,4
2677,14
2678,11
2679,11
2680,9
2681,4
2682,6
2683,1
2684,2
2685,2
2686,15
2687,13
2687,9
2688,12
2689,10
2689,14
2690,5
2691,5
2692,12
2693,7
2694,15
2694,2
2695,12
2696,0
2697,1
2698,14
2699,4
2700,7
2701,8
2702,1
2703,0
2704,15
2705,14
2706,0
2707,7
2707,8
2708,11
2709,2
2710,2
2711,1
2712,4
2713,15
2714,10
2715,15
2716,15
2717,5
2718,0
2719,12
2720,6
2721,7
2722,3
2722,8
2723,11
2724,12
2725,1
2726,15
2727,0
2728,15
2729,9
2730,14
2731,1
2732,11
2733,1
2734,2
2734,7
2735,0
2736,0
2737,7
2738,10
